province;red;green;blue;name;x;
759;132;98;192;Blank;;
759;200;90;54;wasteland;Quel'danil Lodge;
760;128;34;64;Magisters_Terrace;;
761;255;225;120;Jotunheim;;
762;207;225;132;Rainspeaker_Canopy;;
763;255;224;200;Agolwatha;;
764;225;224;174;Terrace_of_the_Makers;;
765;200;100;54;Blank;;
766;68;96;0;The_Mosslight_Pillar;;
767;64;32;192;Camp_Oneqwah;;
768;200;50;55;Blank;;
769;54;32;255;Halvarde;;
770;200;60;55;Blank;;
771;36;32;64;The_Dead_Acre;;
772;32;96;255;Renders_Camp;;
773;18;32;192;Ruins_of_Alterac;;
774;13;96;64;Keel_Harbour;;
775;9;32;255;Hearthglen_Keep;;
776;4;96;128;North_Thalassian_Pass;;
777;255;223;0;Sindragosas_Fall;;
778;237;158;128;Darrow_Mounds;;
779;196;94;255;HebValok;;
780;191;158;128;East_Dun_Argol;;
781;187;94;0;Agmars_Hammer;;
782;182;158;192;Nifflevar;;
783;169;94;128;Tainted_Temple;;
784;164;158;0;Mortwakes_Tower;;
785;159;94;192;Althers_Mill;;
786;200;70;55;Blank;;
787;150;94;255;Thundermar;;
788;146;158;128;Ironbeards_Tomb;;
789;141;94;0;Greymane_Manor;;
790;137;158;192;Scholomance;;
791;132;94;64;Anowyn;;
792;108;157;64;Ironbands_Excavation_Site;;
793;200;80;55;Blank;;
794;68;92;192;Den_of_Seratus;;
795;63;156;64;Westfall_Bridage_Encampment;;
796;59;92;255;Stars_Rest;;
797;74;156;128;Giants_Run;;
798;200;90;55;Blank;;
799;36;156;255;The_Dagger_Hills;;
800;31;92;128;Stonewatch;;
801;27;156;0;Coldridge_Banks;;
802;22;92;192;Kirkhaven;;
803;18;156;64;Vermillion_Passage;;
804;13;92;255;Aderics_Repose;;
805;8;156;128;The_Menders_Stead;;
806;4;92;0;Altar_of_Nalorakk;;
807;54;91;72;Blasted_Plains;;
808;237;154;79;Sanctum_of_the_Sun;;
809;214;90;79;The_Headlands;;
810;196;90;128;Zolmaz_Stronghold;;
811;191;154;0;Ursocs_Den;;
812;187;90;192;Icemist_Village;;
813;200;100;55;Blank;;
814;168;90;0;Blasted_Ridge;;
815;164;154;192;Alexston_Farmstead;;
816;159;90;64;Tower_of_Ilgalar;;
817;155;154;255;Coldridge_Pass;;
818;200;50;56;Blank;;
819;200;60;56;Blank;;
820;141;90;192;The_Blackwald;;
821;136;154;64;Fields_of_Andorhal;;
822;132;90;255;ZebNowa;;
823;200;70;56;Blank;;
824;255;25;0;Barrowknoll;;
825;210;25;111;Sunreavers_Command;;
826;0;153;75;Frenzyheart_Hill;;
827;255;24;90;The_Savage_Ledge;;
828;201;24;126;Camp_Tunkalo;;
829;187;24;155;Accursed_Cove;;
830;154;216;222;Argent_Vanguard;;
831;200;80;56;Blank;;
832;68;88;64;Altar_of_Mamtoth;;
833;63;121;79;Grizzlemaw;;
834;58;188;180;Wintergrasp_Fortress;;
835;54;152;0;Camp_Winterhoof;;
836;40;88;255;The_Tainted_Forest;;
837;36;152;128;Westfall_Coast;;
838;31;88;0;Shalewind_Canyon;;
839;26;152;192;Brewnall_Village;;
840;60;130;40;Steaming_Shore;;
841;17;152;255;Vermillion_Redoubt;;
842;13;88;128;Stormglen_Village;;
843;8;152;0;Gahrrons_Farm;;
844;4;88;192;Farstrider_Enclave;;
845;255;23;23;Nethander_Stead;;
846;187;215;128;Onslaught_Harbor;;
847;200;50;57;Blank;;
848;214;86;173;Emberstone_Mine;;
849;191;150;192;Blue_Sky_Logging_Grounds;;
850;186;86;64;Temple_City_of_Enkilah;;
851;182;150;252;Fort_Wildervar;;
852;173;150;0;Spirit_Den;;
853;168;86;192;The_Tainted_Scar;;
854;200;60;57;Blank;;
855;154;150;128;Shimmer_Ridge;;
856;150;86;0;The_Maw_of_Mountains;;
857;200;70;57;Blank;;
858;141;86;64;Tempest_Isles;;
859;136;150;255;Stratholme_Crossing;;
860;131;86;128;Antelas;;
861;200;80;57;Blank;;
862;81;81;255;Wintergrasp_Ice_Wastes;;
863;86;84;126;Dalaran;;
864;67;84;126;Splinterspear_Junction;;
865;63;148;128;Forests_Edge_Post;;
866;58;84;0;Deaths_Stand;;
867;54;148;192;Bleeding_Vale;;
868;44;148;255;Mistvale_Valley;;
869;40;84;128;Sunveil_Excursion;;
870;35;148;0;Jangolode_Mine;;
871;200;90;57;Blank;;
872;26;148;64;Crushcogs_Arsenal;;
873;22;84;255;Ruins_of_Drakgor;;
874;17;148;128;Dun_Modr;;
875;8;148;192;The_Marris_Stead;;
876;3;84;64;Amani_Catacombs;;
877;200;100;57;Blank;;
878;255;18;160;The_Twilight_Breach;;
879;195;82;79;Misty_Reed_Post;;
880;191;146;64;Amberpine_Lodge;;
881;186;82;255;Taunkale_Village;;
882;181;146;128;Valgarde;;
883;172;146;192;Nekmani_Wellspring;;
884;168;82;64;Blasted_Pass;;
885;163;146;79;Bogpaddle;;
886;200;50;58;Blank;;
887;154;146;0;Gnomeregan_Entrance;;
888;149;82;192;The_Shores_of_Madness;;
889;145;146;64;Aerie_Peak;;
890;140;82;255;Tempests_Reach;;
891;136;146;128;Crown_Guard_Tower;;
892;131;82;0;Tranquil_Shore;;
893;117;18;67;North_Forlorn_Woods;;
894;59;82;37;Makers_Cavern;;
895;81;81;192;East_Sindragosas_Peaks;;
896;238;16;102;Snowdrift_Plains;;
897;85;80;32;Dabyries_Farmstead;;
898;67;80;128;Altar_of_Quetzlun;;
899;62;144;0;Voldrune;;
900;58;80;192;The_Geyser_Fields;;
901;56;16;31;The_Decrepit_Flow;;
902;44;144;128;Ruins_of_Aboraz;;
903;40;80;0;The_Darkened_Bank;;
904;35;144;192;Furlbrows_Pumpkin_Farm;;
905;200;60;58;Blank;;
906;200;70;58;Blank;;
907;200;80;58;Blank;;
908;12;80;192;Gilnean_Fields;;
909;200;90;58;Blank;;
910;200;100;58;Blank;;
911;60;143;34;Argent_Tournament;;
912;200;50;59;Blank;;
913;1;240;0;Brackwell_Pumpkin_Patch;;
914;213;78;173;Northern_Marsh;;
915;209;142;173;Suntouched_Glade;;
916;199;142;173;The_Suntouched_Pillar;;
917;195;78;64;West_Side_of_Altar_of_Rhunok;;
918;190;142;255;Conquest_Hold;;
919;186;78;128;Kaskala;;
920;172;142;64;Ruins_of_Jubuwal;;
921;167;78;255;The_Vice;;
922;163;142;128;The_Jansen_Stead;;
923;200;60;59;Blank;;
924;200;70;59;Blank;;
925;149;78;64;Glopguts_Hollow;;
926;145;142;255;Hiriwatha;;
927;140;78;128;Gilneas_City;;
928;135;142;0;Corins_Ridge;;
929;200;80;59;Blank;;
930;187;205;22;The_Bombardment;;
931;85;76;126;Brill;;
932;80;140;126;Northdale;;
933;77;76;0;Zimtorga;;
934;62;140;192;Granite_Springs;;
935;67;20;200;Blank;;
936;58;76;64;Fizzcrank_Airstrip;;
937;44;140;0;Hardwrench_Hideaway;;
938;39;76;192;Deadmans_Crossing;;
939;35;140;126;The_Lifeblood_Pillar;;
940;200;90;59;Blank;;
941;26;140;128;Ironforge;;
942;16;140;192;ShadraAlor;;
943;12;76;64;The_Uplands;;
944;7;140;255;Farstrider_Retreat;;
945;3;76;128;Groves_of_Eversong;;
946;250;203;224;Engine_of_the_Makers;;
947;255;125;200;Ymirheim_Entrance;;
948;200;100;59;Blank;;
949;195;74;79;Temple_of_AtalHakkar;;
950;170;138;128;Zebhalak;;
951;185;74;0;Borgorok_Outpost;;
952;200;50;60;Blank;;
953;167;74;128;Karazhan;;
954;2;110;0;Eastvale_Logging_Camp;;
955;200;60;60;Blank;;
956;153;138;64;Kharanos;;
957;149;74;255;Farson_Hold;;
958;144;138;128;The_Altar_of_Zul;;
959;140;74;0;Hillsbrad_Fields;;
960;135;138;192;ZebWatha;;
961;131;74;64;West_Sanctum;;
962;255;200;150;Purgation_Isle;;
963;200;70;60;Blank;;
964;85;72;32;Venomweb_Vale;;
965;200;80;60;Blank;;
966;66;72;32;Thoradins_Gate;;
967;62;136;64;Silverbrook;;
968;57;172;55;Amber_Ledge;;
969;44;136;192;Gurubashi_Arena;;
970;39;72;64;The_Rotting_Orchard;;
971;34;136;32;The_Glimmering_Pillar;;
972;200;90;60;Blank;;
973;25;136;0;Frostmane_Retreat;;
974;21;72;192;Forgotten_Hill;;
975;16;136;64;The_Creeping_Ruin;;
976;12;72;255;Azurelode_Mine;;
977;200;100;60;Blank;;
978;2;72;0;Falthrien_Academy;;
979;213;70;173;Scarlet_Monastery;;
980;200;50;61;Blank;;
981;194;70;173;Arathor_Square;;
982;190;134;0;Obsidian_Sanctum;;
983;185;70;192;Coast_of_Echos;;
984;171;134;128;Crystalvein_Mine;;
985;167;70;0;Tranquil_Gardens_Cemetery;;
986;2;140;0;Tower_of_Azora;;
987;200;60;61;Blank;;
988;153;134;255;Ironbands_Compound;;
989;149;70;128;Tol_Barad;;
990;144;134;0;Skulk_Rock;;
991;139;70;192;Southshore;;
992;135;134;64;Lights_Hill;;
993;130;70;255;Dawnstar_Spire;;
994;67;76;126;The_Bloodmire;;
995;58;88;128;Pit_of_Narjun;;
996;68;88;32;Booty_Bay;;
997;68;92;126;Jaguero_Isle;;
998;91;4;48;Mordrethar;;
999;71;132;126;Greenwardens_Grove;;
1000;66;68;126;Trollbane_Hall;;
1001;80;100;15;Frozen_Passage;;
1002;57;68;128;Riplash_Ruins;;
1003;43;132;64;Jainiz_Ruins;;
1004;39;68;255;Manor_Mistmantle;;
1005;2;150;0;Stone_Cairn;;
1006;80;110;15;Snowfell_Cliffs;;
1007;25;132;192;Golbolar_Quarry;;
1008;200;60;49;Blank;;
1009;16;132;255;Highvale;;
1010;11;68;128;The_Headlands;;
1011;7;132;0;Havenshire;;
1012;3;196;128;Sanctum_of_the_Moon;;
1013;2;68;192;Suncrown_Village;;
1014;55;183;76;Skittering_Sands;;
1015;212;66;79;Garrens_Field;;
1016;199;130;79;The_Black_Breach;;
1017;204;66;0;Altar_of_Harkoa;;
1018;189;130;192;Emerald_Dragonshrine;;
1019;185;66;64;Riplash_Strand;;
1020;171;130;0;Explorers_League_Digsite;;
1021;167;66;192;Darkshire;;
1022;0;170;0;Stormwind_Keep;;
1023;200;70;61;Blank;;
1024;200;80;61;Blank;;
1025;148;66;0;The_Grim_Approach;;
1026;144;130;192;Seradane;;
1027;139;66;64;Southshore_Crossing;;
1028;135;130;255;New_Avalon;;
1029;130;66;128;Goldenmist_Village;;
1030;200;90;61;Blank;;
1031;200;100;61;Blank;;
1032;251;0;36;Angerfang_Encampment;;
1033;125;0;150;Dreadmaul_Post;;
1034;120;0;100;Serpents_Coil;;
1035;115;0;175;Dark_Portal_Azeroth;;
1036;200;50;62;Blank;;
1037;105;0;200;The_Red_Reaches;;
1038;101;0;236;Windrunner_Village;;
1039;100;0;232;Thasalah_Roots;;
1040;200;60;62;Blank;;
1041;98;0;244;Fairwind_Village;;
1042;95;0;50;Shattered_Landing;;
1043;85;0;225;Shattered_Beachhead;;
1044;84;64;32;Scarlet_Outpost;;
1045;75;0;25;Altar_of_Storms;;
1046;71;0;236;Grizzlepaw_Ridge;;
1047;70;0;232;The_Farstrider_Lodge;;
1048;69;0;248;Silver_Stream_Mine;;
1049;200;70;62;Blank;;
1050;65;0;250;Okrillon_Hold;;
1051;61;128;128;The_Ruined_Road;;
1052;57;64;0;Yumua_Isle;;
1053;200;80;62;Blank;;
1054;52;0;240;Lights_Shield_Tower;;
1055;50;0;232;Menethil_Harbor;;
1056;43;128;255;Moshogg_Ogre_Mound;;
1057;38;64;128;Brightwood_Grove;;
1058;1;180;0;Westbrook_Garrison;;
1059;200;90;62;Blank;;
1060;25;128;64;Blank;;
1060;200;100;62;wasteland;Rutheran Por;
1061;20;64;255;Grim_Batol;;
1062;200;50;63;Blank;;
1063;200;60;63;Blank;;
1064;2;64;64;Torwatha;;
1065;121;38;198;Ruttheran_Port;;
1066;200;70;63;Blank;;
1067;24;121;196;AlAmeth;;
1068;254;235;137;Starbreeze_Village;;
1069;51;135;1;Shadowglen_Entrance;;
1070;91;217;155;The_Oracle_Glade;;
1071;154;159;97;Gnarlpine_Hold;;
1072;161;229;85;Dolanaar;;
1073;210;153;201;Temple_of_The_Moon;;
1074;147;83;209;Wyrmscar_Shore;;
1075;234;169;105;Bloodcurse_Isle;;
1076;102;158;112;The_Warp_Piston;;
1077;70;107;196;Blood_Watch;;
1078;185;41;2;Axxarien;;
1079;243;68;27;Amberweb_Pass;;
1080;18;148;24;The_Vector_Coil;;
1081;82;40;198;Nazzivian;;
1082;102;40;198;Blacksilt_Shore;;
1083;40;26;95;The_Cryo_Core;;
1084;188;241;196;Wrathscale_Lair;;
1085;98;153;65;Kessels_Crossing;;
1086;207;161;138;Stillpine_Hold;;
1087;79;150;231;The_Exodar;;
1088;225;162;246;Emberglade;;
1089;178;248;141;Azure_Watch;;
1090;174;115;219;Odesyus_Landing;;
1091;60;68;134;Bristlelimb_Village;;
1092;155;188;13;Silvermyst_Isle;;
1093;62;114;9;Ammen_Vale;;
1094;197;249;144;Nestlewood_Hills;;
1095;97;217;132;Silting_Shore;;
1096;200;80;48;Blank;;
1097;15;238;131;Bilgewater_Lumber_Yard;;
1098;28;123;115;KTC_Oil_Platform;;
1099;150;139;57;Gallywix_Docks;;
1100;219;3;149;The_Slave_Pits;;
1101;85;11;120;Warchiefs_Lookout;;
1102;134;76;108;Wild_Overlook;;
1103;209;203;5;Shipwreck_Shore;;
1104;114;148;19;Alliance_Beachhead;;
1105;205;168;25;Horde_Base_Camp;;
1106;29;20;83;Oomlot_Village;;
1107;104;234;226;Ruins_of_Vashjelan;;
1108;89;183;165;Garden_of_the_Loa;;
1109;148;61;15;Melted_Land;;
1110;89;111;168;Talgurub;;
1111;89;206;84;Zebahari;;
1112;153;113;152;Atalgral;;
1113;74;53;123;Terrace_of_the_Devoted;;
1114;74;198;117;Port_of_Zemlan;;
1115;152;92;86;Atulaman;;
1116;152;204;90;Temple_of_Akunda;;
1117;229;204;90;Eastern_Dunes;;
1118;229;103;127;Shatterstone_Harbor;;
1119;70;149;51;Skycallers_Spire;;
1120;179;174;92;Tortaka_Refuge;;
1121;200;70;46;Blank;;
1122;99;159;79;Heart_of_Darkness;;
1123;63;124;167;Zuljan_Ruins;;
1124;92;180;113;Terrace_of_Sorrows;;
1125;155;24;119;ZebShaol;;
1126;164;128;51;Shoaljai_Tar_Pits;;
1127;69;172;171;The_Necropolis;;
1128;44;189;81;Torgas_Rest;;
1129;118;72;48;Nazwatha;;
1130;130;79;159;Kragwas_Burrow;;
1131;184;173;51;ZulAhjin;;
1132;76;157;68;Zalamak;;
1133;199;200;104;Dreadpearl_Shallows;;
1134;111;227;138;Amberstill_Ranch;;
1135;56;129;64;Tusk_Isle;;
1136;197;80;57;The_Blood_Gate;;
1137;235;184;229;Stonesplinter_Valley;;
1138;200;50;40;Blank;;
1139;200;60;40;Blank;;
1140;155;52;240;New_Tinkertown;;
1141;200;80;63;Blank;;
1142;101;134;24;The_Grizzled_Den;;
1143;200;90;63;Blank;;
1144;200;100;63;Blank;;
1145;200;50;64;Blank;;
1146;200;60;64;Blank;;
1147;200;70;64;Blank;;
1148;200;80;64;Blank;;
1149;200;90;64;Blank;;
1150;200;100;64;Blank;;
1151;200;50;65;Blank;;
1152;200;60;65;Blank;;
1153;200;70;65;Blank;;
1154;200;80;65;Blank;;
1155;200;90;65;Blank;;
1156;200;100;65;Blank;;
1157;200;50;66;Blank;;
1158;200;60;66;Blank;;
1159;200;70;66;Blank;;
1160;200;80;66;Blank;;
1161;200;90;66;Blank;;
1162;200;100;66;Blank;;
1163;200;50;67;Blank;;
1164;200;60;67;Blank;;
1165;200;70;67;Blank;;
1166;200;80;67;Blank;;
1167;200;90;67;Blank;;
1168;200;100;67;Blank;;
1169;200;50;68;Blank;;
1170;200;60;68;Blank;;
1171;200;70;68;Blank;;
1172;200;80;68;Blank;;
1173;200;90;68;Blank;;
1174;200;100;68;Blank;;
1175;200;50;69;Blank;;
1176;200;60;69;Blank;;
1177;200;70;69;Blank;;
1178;200;80;69;Blank;;
1179;200;90;69;Blank;;
1180;200;100;69;Blank;;
1181;200;50;70;Blank;;
1182;200;60;70;Blank;;
1183;200;70;70;Blank;;
1184;200;80;70;Blank;;
1185;200;90;70;Blank;;
1186;200;100;70;Blank;;
1187;200;50;71;Blank;;
1188;200;60;71;Blank;;
1189;200;70;71;Blank;;
1190;200;80;71;Blank;;
1191;200;90;71;Blank;;
1192;200;100;71;Blank;;
1193;200;50;72;Blank;;
1194;200;60;72;Blank;;
1195;200;70;72;Blank;;
1196;200;80;72;Blank;;
1197;200;90;72;Blank;;
1198;200;100;72;Blank;;
1199;200;50;73;Blank;;
1200;200;60;73;Blank;;
1201;200;70;73;Blank;;
1202;200;80;73;Blank;;
1203;200;90;73;Blank;;
1204;200;100;73;Blank;;
1205;200;50;74;Blank;;
1206;60;140;40;Unga_Ingoo;;
1207;200;70;74;Blank;;
1208;80;120;15;Ice_Caves;;
1209;200;90;74;Blank;;
1210;200;100;74;Blank;;
1211;200;50;75;Blank;;
1212;200;60;75;Blank;;
1213;200;70;75;Blank;;
1214;200;80;75;Blank;;
1215;200;90;75;Blank;;
1216;200;100;75;Blank;;
1217;200;50;76;Blank;;
1218;200;60;76;Blank;;
1219;200;70;76;Blank;;
1220;200;80;76;Blank;;
1221;200;90;76;Blank;;
1222;200;100;76;Blank;;
1223;200;50;77;Blank;;
1224;200;60;77;Blank;;
1225;167;20;254;Balagarde;;
1226;237;54;177;Shadow_Sea_Cliffs;;
1227;109;59;224;Temple_of_Invention;;
1228;117;160;65;Temple_of_Winter;;
1229;183;133;125;Snowdrift_Cliffs;;
1230;200;70;77;Blank;;
1231;200;80;77;Blank;;
1232;20;87;132;Crescent_Shore;;
1233;133;59;143;The_Nexus;;
1234;50;100;20;Sandy_Ruins;;
1235;50;110;20;Skittering_Dunes;;
1236;50;120;20;Scarab_Obelisk;;
1237;50;130;20;Akhenet_Shore;;
1238;50;140;20;Dunes_of_the_Stars;;
1239;50;150;20;The_Sandstone_Obelisk;;
1240;50;160;20;Duneswept_Ruins;;
1241;50;170;20;Dunemaul_Ruins;;
1242;50;180;20;The_Infested_Hive;;
1243;50;190;20;Duneshore;;
1244;50;200;20;Timelost_Ruins;;
1245;51;100;20;Valors_Grove;;
1246;51;110;20;Temple_of_Isilden;;
1247;51;120;20;Moaki_Pools;;
1248;51;130;20;Frayfeather_Mounds;;
1249;51;140;20;Infested_Woods;;
1250;51;150;20;Moaki_Vale;;
1251;51;160;20;Totem_Grounds;;
1252;51;170;20;Capital_Gardens;;
1253;51;180;20;Warpwood_Quarters;;
1254;51;190;20;Kormak_Lake_Post;;
1255;51;200;20;Nathkar_Ridge;;
1256;52;100;20;Axefall_Thicket;;
1257;52;110;20;Coast_of_Thunder;;
1258;156;18;142;Icy_Ravine;;
1259;162;24;53;Malygoss_Overlook;;
1260;4;1;108;Frozen_Rise;;
1261;234;1;218;Spellweavers_Platform;;
1262;51;251;49;The_Makers_Perch;;
1263;200;109;137;Bittertide_Lakeshore;;
1264;239;217;235;The_Lost_Lands;;
1265;234;19;47;The_Avalanche;;
1266;230;186;78;Deaths_Rise;;
1267;10;121;9;Corprethar;;
1268;147;113;119;The_Frozen_Throne;;
1269;221;131;207;The_Shadow_Vault;;
1270;92;199;59;Aldurthar;;
1271;250;209;229;Dalarans_Violet_Hold;;
1272;158;204;175;Forlorn_Bridge;;
1273;131;18;67;The_Unbound_Thicket;;
1274;107;107;157;The_Dead_Fields;;
1275;91;68;5;Storm_Peak_Pass;;
1276;2;33;135;Windrunners_Overlook;;
1277;147;49;133;Temple_of_Storms;;
1278;66;90;222;K3;;
1279;48;170;76;Vrykul_Outpost;;
1280;149;250;86;Brunnhildar_Village;;
1281;162;179;185;Icy_Wash;;
1282;239;143;245;Icy_Pass;;
1283;99;44;109;Westwind_Refugee_Camp;;
1284;148;120;110;DrakTharon_Keep;;
1285;85;58;19;Amphitheater_of_Anguish;;
1286;144;73;179;DubraJin;;
1287;98;153;17;HebDrakkar;;
1288;56;82;205;Frostblade_Pass;;
1289;178;151;132;Venture_Bay;;
1290;111;174;245;The_Ancient_Lift;;
1291;249;61;11;Bouldercrags_Refuge;;
1292;52;120;20;Thokarak;;
1293;52;130;20;Kolgens_Point;;
1294;52;140;20;Stomping_Grounds;;
1295;238;37;82;Shatterspear_War_Camp;;
1296;205;37;100;Shatterspear_Vale;;
1297;168;37;85;Ruins_of_Mathystra;;
1298;162;37;45;Lordanel;;
1299;195;37;18;BashalAran;;
1300;238;37;15;Auberdinei;;
1301;223;37;90;Ameth_Aran;;
1302;167;37;70;Grove_of_the_Ancients;;
1303;182;37;32;Glaive_Cracks;;
1304;160;37;32;Blackfathom_Deeps;;
1305;241;168;8;Orendils_Retreat;;
1306;186;168;36;Zoramgar_Outpost;;
1307;177;168;110;Maestras_Post;;
1308;190;124;18;The_Shrine_of_Aessina;;
1309;223;168;98;Thistlefur_Village;;
1310;241;124;68;Astranaar;;
1311;182;124;84;Stardust_Spire;;
1312;143;124;56;Raynewood_Retreat;;
1313;181;124;22;Silverwind_Refuge;;
1314;200;244;70;Jadefire_Glen;;
1315;202;244;145;Emerald_Sanctury;;
1316;169;244;128;Ruins_of_Constellas;;
1317;102;244;121;Jaedenar;;
1318;108;244;3;Bloodvenom_Post;;
1319;55;200;226;Talonbranch_Glade;;
1320;189;219;80;Ruins_of_Xyl;;
1321;78;39;11;Entrance_of_Timbermaw;;
1322;165;169;42;Timbermaw_Hold;;
1323;149;122;153;Timbermaw_Approach;;
1324;35;61;232;Shrine_of_Remulos;;
1325;38;45;11;Stormrage_Barrow_Dens;;
1326;92;28;4;Moonglade;;
1327;215;80;208;Frostsaber_Rock;;
1328;81;4;76;The_Hidden_Grove;;
1329;89;213;127;Snowfoot_Grounds;;
1330;158;177;37;Everlook;;
1331;235;37;17;Keltheril;;
1332;55;136;234;Mazthoril;;
1333;148;191;238;Owl_Wing_Thicket;;
1334;73;173;153;Nordrassil_Settlements;;
1335;130;207;63;The_Circle_of_Cinders;;
1336;61;135;56;Shrine_of_Aviana;;
1337;12;242;195;Shrine_of_Goldrinn;;
1338;215;35;150;Grove_of_Aessina_;;
1339;176;186;186;Ashen_Lake;;
1340;18;191;75;Sanctuary_of_Malorne;;
1341;76;26;86;Sethrias_Roost;;
1342;240;91;88;Dark_Troll_Dens;;
1343;70;116;69;Ascendants_Circle;;
1344;93;190;20;Gates_of_Sothann;;
1345;115;134;62;Seat_of_the_Chosen;;
1346;35;123;167;The_Forge_of_Supplication;;
1347;18;101;48;Dooms_Vigil;;
1348;52;166;248;Hyjal_Hollow;;
1349;185;124;103;Silverwing_Outpost;;
1350;241;124;42;Warsong_Lumber_Camp_Entrance;;
1351;223;124;63;The_Morshan_Rampart;;
1352;67;118;105;Shadowsong_Shrine;;
1353;224;124;94;Forest_Heart;;
1354;182;124;51;Swamp_of_Morshan;;
1355;1;229;227;Stonetalon_Peak;;
1356;143;175;45;Thaldarah_Overlook;;
1357;215;61;95;Cliffwalker_Post;;
1358;214;122;173;Thaldarah_Grove;;
1359;117;185;214;The_Talon_Den;;
1360;162;168;84;Farwatchers_Glen;;
1361;12;27;60;Windshear_Crag;;
1362;235;85;40;Sun_Rock_Retreat;;
1363;237;24;0;Windshear_Pass;;
1364;81;10;231;Windshear_Cliffs;;
1365;248;212;93;Lushwater_Oasis;;
1366;28;58;199;Malakajin;;
1367;247;89;91;The_Talondeep_Path;;
1368;17;156;56;The_Forgotten_Pools;;
1369;165;253;178;Honors_Stand;;
1370;61;189;92;The_Sludge_Fen;;
1371;44;137;4;The_Sludge_Hills;;
1372;117;224;165;Far_Watch_Post;;
1373;2;161;233;The_Crossroads_I;;
1374;182;136;27;The_Wailing_Caverns;;
1375;112;4;127;Ratchet;;
1376;134;131;160;Raptor_Den;;
1377;52;150;20;The_Drag;;
1378;173;204;180;Drygulch_Ravine;;
1379;209;157;210;Thunder_Ridge;;
1380;92;157;94;Southfury_Watershed;;
1381;34;157;121;Razor_Hill;;
1382;33;123;51;Tiragarde_Keep;;
1383;18;219;4;Training_Field;;
1384;113;57;201;Senjin_Village;;
1385;102;34;116;South_Echo_Isles;;
1386;186;139;34;Charred_Vale;;
1387;12;179;205;Nijels_Point;;
1388;52;160;20;Lower_Thunderbluff;;
1389;53;95;50;Kolkar_Village;;
1390;201;74;110;Shokthokar;;
1391;113;247;174;Ghost_Walker_Post;;
1392;162;238;191;Thunder_Axe_Fortress;;
1393;66;195;111;Last_Forest_Coast;;
1394;226;71;54;Thargads_Camp;;
1395;110;27;59;Maraudon_Centaur_Huts;;
1396;180;197;48;Gelkis_Village;;
1397;52;170;20;Plains_of_Thunderbluff;;
1398;177;191;119;Shadowprey_Village;;
1399;79;124;74;Ranazjar_Isle;;
1400;186;215;164;Thunder_Axe_Plains;;
1401;218;94;134;Kolkar_Outpost;;
1402;252;186;143;Mannoroc_Wastes;;
1403;181;194;149;Ranazjar_Ruins;;
1404;52;180;20;Goldengrass_Plains;;
1405;211;29;241;Mirkfallon_Outpost;;
1406;68;219;234;Cragpool_Shore;;
1407;225;29;182;Webwinder_Path;;
1408;19;33;24;Greatwood_Vale;;
1409;255;212;93;The_Dry_Hills;;
1410;52;190;20;Grove_of_Orchids;;
1411;200;100;46;Blank;;
1412;52;200;20;Frostveil_Gorge;;
1413;200;50;47;Blank;;
1414;200;60;47;Blank;;
1415;200;70;47;Blank;;
1416;53;100;20;Everlook_Outskirts;;
1417;60;150;40;Fields_of_Korja;;
1418;53;110;20;Snowfall_Woods;;
1419;200;90;40;Blank;;
1420;64;154;44;The_Morshan_Invasion_Camp;;
1421;176;50;28;Groldom_Farm;;
1422;212;66;246;Dusty_Flat;;
1423;137;98;46;Merchants_Coast;;
1424;53;120;20;Glacial_Spring;;
1425;200;80;47;Blank;;
1426;45;107;227;The_Dranoshar_Blockade;;
1427;53;130;20;Timbermaw_Camp;;
1428;179;206;101;Tower_of_Eldara;;
1429;113;162;202;Jagged_Reef;;
1430;39;149;27;Thalassian_Base_Camp;;
1431;5;133;77;Ruins_of_Eldarath;;
1432;93;133;49;Ursolan;;
1433;26;118;88;Azsharan_Forest;;
1434;52;151;98;Ravencrest_Monument;;
1435;53;140;20;Murky_Hollow;;
1436;79;133;24;Bears_Head;;
1437;53;150;20;Swarming_Plains;;
1438;190;57;14;Alcaz_Island_Entrance;;
1439;57;103;248;Northwatch_Hold;;
1440;219;240;180;Forward_Command;;
1441;44;175;10;Vendetta_Point;;
1442;74;175;10;The_Overgrowth;;
1443;243;83;252;Hunters_Hill;;
1444;39;187;92;Ruins_of_Taurajo;;
1445;241;49;209;The_Great_Gate;;
1446;22;142;5;Bael_Modan_Battlefield;;
1447;161;253;188;Desolation_Hold;;
1448;231;168;121;Bael_Modan;;
1449;111;28;136;Razorfen_Kraul;;
1450;75;46;113;Blackhoof_Village;;
1451;165;91;0;Brackenwall_Village;;
1452;198;94;113;Darkhorn_Post;;
1453;9;189;163;Stonemaul_Capital;;
1454;189;91;69;The_Wyrmbog;;
1455;12;86;30;Mudsprocket;;
1456;163;6;203;Theramore_Isle;;
1457;245;54;157;Splithoof_Heights;;
1458;178;152;191;Razerfen_Downs;;
1459;77;65;177;The_Great_Lift;;
1460;134;216;68;Splithoof_Trail;;
1461;132;201;77;Witch_Hill;;
1462;139;24;151;Beezils_Wreck;;
1463;197;226;57;Shady_Rest_Inn;;
1464;10;13;215;Bael_Modan_Digsite;;
1465;188;97;177;Sorrowful_Path;;
1466;53;160;20;Redblossom_Outpost;;
1467;129;187;212;Stonetalon_Pass;;
1468;44;209;8;Wildmane_Water_Well;;
1469;64;68;138;Camp_Sungraze;;
1470;23;200;138;Red_Rocks;;
